SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
89272.0,9.0,2.0,2.0,14.0,,3.0,3.0,2.0,172.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0,50.0,1.0,2.0,3.0,,93986.35304,108608.195374,1.0,126.0,15.0,8.0,2.24
89273.0,9.0,2.0,2.0,19.0,,2.0,2.0,1.0,233.0,2.0,,1.0,1.0,,15.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,54.0,2.0,4.0,4.0,,10343.593556,10519.432614,1.0,133.0,8.0,8.0,2.24
89274.0,9.0,1.0,2.0,3.0,,4.0,4.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,2.0,28.0,1.0,5.0,1.0,3.0,12990.460718,0.0,1.0,132.0,10.0,10.0,3.48
89275.0,9.0,2.0,2.0,67.0,,2.0,2.0,1.0,,2.0,,1.0,1.0,,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,67.0,1.0,2.0,2.0,,8294.635914,8075.617835,1.0,127.0,3.0,3.0,1.02
89276.0,9.0,2.0,2.0,45.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,6.0,,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,0.0,3.0,0.0,2.0,45.0,2.0,2.0,1.0,1.0,19288.330479,20447.942613,1.0,121.0,8.0,8.0,1.54
89277.0,9.0,2.0,2.0,6.0,,1.0,1.0,1.0,75.0,,,1.0,1.0,,0.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,6.0,6.0,2.0,2.0,0.0,1.0,40.0,2.0,2.0,1.0,3.0,20993.705101,24129.444617,2.0,127.0,6.0,6.0,0.98
89278.0,9.0,2.0,2.0,25.0,,3.0,3.0,1.0,,2.0,,2.0,1.0,4.0,,3.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,25.0,2.0,3.0,6.0,,81810.60822,85414.829324,2.0,122.0,15.0,15.0,5.0
89279.0,9.0,2.0,1.0,11.0,,5.0,7.0,2.0,136.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,44.0,1.0,3.0,6.0,,13874.063986,14319.009909,1.0,126.0,15.0,7.0,2.64
89280.0,9.0,2.0,1.0,57.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,57.0,1.0,3.0,2.0,,20021.083385,19700.212182,2.0,119.0,6.0,6.0,2.69
89281.0,9.0,2.0,2.0,7.0,,4.0,4.0,2.0,93.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,0.0,1.0,2.0,2.0,77.0,1.0,4.0,3.0,,9745.595605,9794.528022,2.0,131.0,13.0,13.0,
89282.0,9.0,2.0,2.0,1.0,16.0,2.0,2.0,2.0,17.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,3.0,0.0,0.0,1.0,30.0,2.0,3.0,1.0,5.0,12903.914713,15440.369376,2.0,123.0,8.0,8.0,1.86
89283.0,9.0,2.0,2.0,0.0,10.0,3.0,3.0,2.0,10.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,5.0,1.0,2.0,1.0,1.0,78.0,1.0,1.0,2.0,,11712.781506,11594.910846,1.0,130.0,4.0,1.0,0.17
89284.0,9.0,2.0,2.0,42.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,5.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,0.0,2.0,0.0,1.0,51.0,2.0,1.0,1.0,2.0,15893.280165,15938.117476,1.0,121.0,6.0,6.0,0.83
89285.0,9.0,2.0,1.0,5.0,,4.0,4.0,2.0,71.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,3.0,1.0,0.0,2.0,24.0,1.0,3.0,1.0,2.0,11570.142693,11776.497531,1.0,126.0,2.0,2.0,0.18
89286.0,9.0,2.0,1.0,19.0,,5.0,6.0,1.0,233.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,,,,,,,,4.0,4.0,0.0,1.0,0.0,1.0,50.0,,,1.0,,10054.782763,13066.748222,1.0,133.0,,,
89287.0,9.0,2.0,1.0,0.0,6.0,4.0,4.0,2.0,7.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,1.0,26.0,1.0,4.0,1.0,5.0,11082.916855,12844.09115,2.0,130.0,12.0,12.0,
89288.0,9.0,2.0,2.0,52.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,80.0,,,2.0,,21451.114656,21497.171362,2.0,126.0,7.0,7.0,2.31
89289.0,9.0,2.0,2.0,53.0,,5.0,6.0,1.0,,2.0,,2.0,1.0,6.0,,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,7.0,7.0,2.0,4.0,2.0,2.0,48.0,2.0,5.0,1.0,2.0,27392.546081,27823.158146,2.0,122.0,14.0,14.0,1.03
89290.0,9.0,2.0,1.0,36.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,36.0,1.0,4.0,1.0,5.0,28259.341792,28412.380401,1.0,120.0,8.0,8.0,2.06
89291.0,9.0,2.0,2.0,13.0,,1.0,1.0,1.0,168.0,,,1.0,1.0,,7.0,,,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,4.0,0.0,1.0,40.0,1.0,1.0,1.0,1.0,16940.802989,16831.758981,1.0,128.0,8.0,8.0,1.22
89292.0,9.0,2.0,1.0,32.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,51.0,2.0,4.0,1.0,,27439.316611,28524.706844,1.0,120.0,9.0,9.0,2.58
89293.0,9.0,2.0,1.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,80.0,1.0,5.0,1.0,5.0,44843.452034,47921.571782,2.0,130.0,14.0,14.0,5.0
89294.0,9.0,2.0,2.0,63.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,72.0,1.0,5.0,1.0,5.0,7798.22112,8001.673634,1.0,121.0,14.0,14.0,3.73
89295.0,9.0,1.0,2.0,48.0,,2.0,2.0,,,2.0,,2.0,1.0,6.0,,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,2.0,0.0,0.0,0.0,2.0,48.0,2.0,3.0,1.0,4.0,17470.621836,0.0,1.0,123.0,1.0,1.0,0.25
89296.0,9.0,2.0,2.0,12.0,,2.0,2.0,2.0,146.0,,,1.0,1.0,,5.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,1.0,2.0,34.0,2.0,1.0,5.0,,16084.752807,16165.178883,2.0,128.0,4.0,4.0,0.55
89297.0,9.0,2.0,1.0,19.0,,1.0,1.0,1.0,235.0,2.0,,1.0,1.0,,15.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,49.0,1.0,3.0,1.0,3.0,18791.011654,18612.96153,1.0,127.0,15.0,15.0,5.0
89298.0,9.0,2.0,1.0,1.0,12.0,4.0,4.0,2.0,13.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,1.0,42.0,1.0,5.0,1.0,5.0,7178.099853,7306.122097,2.0,126.0,15.0,15.0,3.6
89299.0,9.0,2.0,2.0,58.0,,4.0,4.0,2.0,,1.0,2.0,1.0,1.0,,,5.0,4.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,58.0,1.0,5.0,4.0,,25407.284654,26282.259806,2.0,130.0,77.0,77.0,
89300.0,9.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,5.0,2.0,3.0,0.0,2.0,31.0,1.0,1.0,3.0,,5897.945442,6176.195139,1.0,127.0,4.0,4.0,0.63
89301.0,9.0,2.0,1.0,15.0,,1.0,1.0,1.0,187.0,,,2.0,2.0,4.0,10.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,38.0,2.0,4.0,5.0,,14528.48844,14059.192998,1.0,133.0,1.0,1.0,0.02
89302.0,9.0,2.0,2.0,30.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,1.0,2.0,30.0,1.0,4.0,6.0,,29290.014365,29281.094914,2.0,130.0,8.0,8.0,1.58
89303.0,9.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,80.0,1.0,3.0,2.0,,59071.63354,67842.442747,2.0,130.0,6.0,6.0,2.36
89304.0,9.0,2.0,2.0,30.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,30.0,1.0,5.0,5.0,,104371.901581,103731.120643,2.0,129.0,15.0,9.0,4.63
89305.0,9.0,2.0,2.0,32.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,57.0,1.0,3.0,3.0,,18961.963179,18956.188846,2.0,132.0,7.0,7.0,1.98
89306.0,9.0,2.0,1.0,17.0,,4.0,4.0,2.0,214.0,2.0,,1.0,1.0,,11.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,0.0,2.0,37.0,1.0,4.0,1.0,4.0,14516.231877,14456.783524,1.0,132.0,77.0,77.0,
89307.0,9.0,2.0,2.0,15.0,,3.0,3.0,2.0,180.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,1.0,4.0,0.0,2.0,40.0,1.0,1.0,1.0,1.0,40941.854244,41950.443246,2.0,123.0,15.0,15.0,2.22
89308.0,9.0,2.0,1.0,60.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,6.0,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,0.0,2.0,1.0,1.0,60.0,2.0,1.0,1.0,1.0,7418.895635,7873.833634,2.0,121.0,7.0,7.0,1.28
89309.0,9.0,2.0,2.0,2.0,,3.0,3.0,2.0,33.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,1.0,29.0,1.0,4.0,1.0,4.0,17767.045561,17977.293445,2.0,131.0,13.0,13.0,
89310.0,9.0,2.0,2.0,80.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,9.0,,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0.0,0.0,1.0,1.0,46.0,1.0,9.0,4.0,,11817.130541,14280.6066,1.0,128.0,3.0,3.0,0.85
89311.0,9.0,2.0,1.0,19.0,,5.0,6.0,1.0,229.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,45.0,2.0,5.0,1.0,5.0,9336.797283,9197.278903,1.0,125.0,10.0,10.0,2.55
89312.0,9.0,1.0,1.0,39.0,,1.0,1.0,,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,2.0,0.0,2.0,39.0,1.0,5.0,1.0,5.0,25036.181429,0.0,1.0,127.0,15.0,15.0,3.52
89313.0,9.0,2.0,1.0,51.0,,5.0,7.0,1.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,51.0,1.0,2.0,1.0,2.0,14025.823362,14364.529128,1.0,121.0,10.0,10.0,4.14
89314.0,9.0,2.0,2.0,39.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,34.0,1.0,3.0,1.0,4.0,24274.430192,23521.87653,2.0,132.0,5.0,5.0,0.91
89315.0,9.0,1.0,1.0,7.0,,3.0,3.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,0.0,1.0,0.0,2.0,29.0,1.0,4.0,1.0,5.0,22140.03192,0.0,2.0,125.0,9.0,9.0,2.93
89316.0,9.0,2.0,2.0,61.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,61.0,1.0,4.0,1.0,4.0,108948.340179,107036.187325,2.0,132.0,6.0,6.0,1.75
89317.0,9.0,2.0,1.0,24.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,22.0,1.0,4.0,6.0,,28183.870854,28120.204108,2.0,132.0,5.0,5.0,0.84
89318.0,9.0,2.0,2.0,1.0,12.0,3.0,3.0,1.0,12.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,0.0,2.0,40.0,2.0,5.0,1.0,5.0,23268.345751,23331.389124,2.0,122.0,15.0,15.0,5.0
89319.0,9.0,2.0,1.0,60.0,,3.0,3.0,2.0,,2.0,,2.0,1.0,9.0,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,60.0,2.0,5.0,1.0,,118600.431044,117472.437133,1.0,123.0,14.0,14.0,5.0
89320.0,9.0,2.0,1.0,65.0,,5.0,6.0,1.0,,2.0,,2.0,1.0,6.0,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,65.0,2.0,5.0,1.0,4.0,14471.154605,20179.417316,2.0,133.0,15.0,15.0,5.0
89321.0,9.0,2.0,2.0,67.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,67.0,1.0,4.0,1.0,3.0,16734.334421,16668.936527,2.0,126.0,9.0,9.0,4.0
89322.0,9.0,2.0,2.0,8.0,,4.0,4.0,2.0,101.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,34.0,1.0,2.0,5.0,,6277.512891,6265.180256,1.0,123.0,2.0,2.0,0.31
89323.0,9.0,2.0,1.0,10.0,,2.0,2.0,2.0,129.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,39.0,1.0,5.0,3.0,,17432.064007,19566.616153,1.0,132.0,15.0,15.0,5.0
89324.0,9.0,2.0,1.0,6.0,,1.0,1.0,1.0,77.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,1.0,33.0,2.0,5.0,1.0,5.0,22571.686403,22977.903294,1.0,122.0,14.0,14.0,2.82
89325.0,9.0,2.0,1.0,44.0,,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,3.0,1.0,0.0,1.0,44.0,1.0,4.0,1.0,4.0,26872.19771,26877.746672,2.0,120.0,15.0,15.0,3.33
89326.0,9.0,2.0,1.0,54.0,,4.0,4.0,1.0,,2.0,,2.0,1.0,4.0,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,4.0,4.0,0.0,2.0,0.0,2.0,37.0,2.0,1.0,1.0,1.0,32920.593532,32392.986197,2.0,121.0,3.0,3.0,0.56
89327.0,9.0,2.0,2.0,73.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,2.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,73.0,1.0,2.0,3.0,,21943.349083,23544.482063,1.0,132.0,99.0,99.0,
89328.0,9.0,2.0,2.0,15.0,,2.0,2.0,1.0,188.0,,,1.0,1.0,,10.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,3.0,0.0,2.0,45.0,1.0,2.0,1.0,,13061.40243,13126.71132,1.0,120.0,7.0,7.0,1.23
89329.0,9.0,2.0,2.0,43.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,43.0,1.0,4.0,3.0,,21042.049731,21766.695081,1.0,126.0,1.0,1.0,0.25
89330.0,9.0,2.0,1.0,12.0,,1.0,1.0,2.0,156.0,,,1.0,1.0,,6.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,1.0,33.0,2.0,2.0,6.0,,18485.822008,18013.9062,1.0,120.0,10.0,10.0,2.36
89331.0,9.0,2.0,1.0,35.0,,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,31.0,,,1.0,4.0,75295.821679,77625.451212,1.0,131.0,14.0,14.0,3.3
89332.0,9.0,2.0,2.0,77.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,1.0,2.0,77.0,1.0,4.0,2.0,,14681.417217,14665.626301,2.0,126.0,4.0,4.0,1.09
89333.0,9.0,2.0,2.0,11.0,,4.0,4.0,1.0,136.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,3.0,0.0,1.0,40.0,1.0,5.0,1.0,3.0,8926.762549,10453.474999,2.0,133.0,9.0,9.0,1.84
89334.0,9.0,2.0,1.0,17.0,,1.0,1.0,1.0,216.0,2.0,,1.0,1.0,,11.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,1.0,2.0,40.0,1.0,4.0,3.0,,15529.769761,15382.620821,1.0,121.0,7.0,7.0,1.41
89335.0,9.0,2.0,1.0,37.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,3.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,37.0,1.0,3.0,6.0,,30985.655361,34836.816064,2.0,127.0,8.0,8.0,1.85
89336.0,9.0,2.0,1.0,17.0,,4.0,4.0,1.0,207.0,2.0,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,44.0,1.0,3.0,5.0,,13286.582369,13997.431551,2.0,131.0,3.0,3.0,0.56
89337.0,9.0,2.0,2.0,6.0,,2.0,2.0,1.0,77.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,1.0,0.0,2.0,30.0,2.0,2.0,5.0,,12313.055541,14152.203735,1.0,125.0,3.0,3.0,0.51
89338.0,9.0,2.0,2.0,68.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,68.0,1.0,4.0,2.0,,50296.216183,49826.658472,2.0,130.0,5.0,5.0,1.9
89339.0,9.0,2.0,1.0,80.0,,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,80.0,1.0,3.0,2.0,,15841.120203,17212.624711,1.0,125.0,5.0,5.0,2.04
89340.0,9.0,2.0,2.0,24.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,5.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,24.0,1.0,5.0,6.0,,36445.705852,39316.610233,2.0,127.0,7.0,7.0,1.98
89341.0,9.0,2.0,2.0,16.0,,1.0,1.0,2.0,196.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,38.0,1.0,3.0,5.0,,12072.139738,13931.533173,1.0,131.0,5.0,5.0,1.0
89342.0,9.0,2.0,1.0,8.0,,1.0,1.0,1.0,99.0,,,1.0,1.0,,0.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,2.0,28.0,2.0,1.0,6.0,,11085.703463,11257.865887,1.0,120.0,2.0,2.0,0.18
89343.0,9.0,2.0,2.0,16.0,,5.0,6.0,2.0,199.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,0.0,1.0,47.0,2.0,5.0,1.0,5.0,17192.363933,16645.649792,2.0,120.0,15.0,15.0,5.0
89344.0,9.0,2.0,1.0,0.0,9.0,3.0,3.0,1.0,10.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,0.0,0.0,1.0,22.0,1.0,3.0,6.0,,11812.457584,12798.884753,1.0,131.0,8.0,8.0,1.76
89345.0,9.0,2.0,2.0,30.0,,2.0,2.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,2.0,30.0,1.0,5.0,1.0,,27578.8334,28848.283171,1.0,124.0,15.0,15.0,5.0
89346.0,9.0,2.0,1.0,48.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,48.0,1.0,2.0,1.0,5.0,50854.824756,52589.239601,1.0,128.0,15.0,15.0,5.0
89347.0,9.0,2.0,1.0,19.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,11.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,53.0,1.0,3.0,2.0,,23212.577855,24240.917456,1.0,125.0,6.0,6.0,1.57
89348.0,9.0,2.0,2.0,43.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,43.0,1.0,4.0,6.0,,22110.206232,22157.678044,1.0,126.0,7.0,7.0,1.41
89349.0,9.0,2.0,1.0,17.0,,4.0,4.0,2.0,208.0,2.0,,1.0,1.0,,9.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,0.0,2.0,38.0,1.0,2.0,5.0,,13470.26784,13382.59812,2.0,131.0,6.0,6.0,0.95
89350.0,9.0,2.0,1.0,57.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,57.0,1.0,5.0,5.0,,34049.20519,36270.081964,2.0,122.0,2.0,2.0,0.56
89351.0,9.0,2.0,2.0,67.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,5.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,67.0,2.0,1.0,2.0,,5965.262842,7240.475668,1.0,119.0,6.0,6.0,1.29
